DeviceID,Event,EventValue,Date,DeviceType,DeviceName
31,open,FALSE,7/28/17 9:41:51 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 9:42:03 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 9:42:06 AM,wireless_sensor,Interior Garage Door
102,locked,FALSE,7/28/17 11:37:08 AM,door_lock_device,Front Door
32,open,TRUE,7/28/17 11:37:11 AM,wireless_sensor,Front Door
32,open,FALSE,7/28/17 11:37:12 AM,wireless_sensor,Front Door
32,open,TRUE,7/28/17 11:37:18 AM,wireless_sensor,Front Door
32,open,FALSE,7/28/17 11:37:22 AM,wireless_sensor,Front Door
102,locked,TRUE,7/28/17 11:37:22 AM,door_lock_device,Front Door
31,open,TRUE,7/28/17 12:06:09 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 12:06:13 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 12:06:47 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 12:06:50 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 12:07:17 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 12:07:21 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 12:08:00 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 12:08:04 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 12:09:04 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 12:09:07 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 12:10:32 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 12:10:39 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 1:20:03 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 1:20:08 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 1:20:22 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 1:20:25 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 1:20:39 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 1:20:43 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 1:21:15 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 1:21:21 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 1:21:24 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 1:21:30 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 1:22:35 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 1:22:38 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 1:23:14 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 1:23:17 PM,wireless_sensor,Interior Garage Door
102,locked,FALSE,7/28/17 1:28:41 PM,door_lock_device,Front Door
32,open,TRUE,7/28/17 1:28:43 PM,wireless_sensor,Front Door
32,open,FALSE,7/28/17 1:28:51 PM,wireless_sensor,Front Door
102,locked,TRUE,7/28/17 1:28:57 PM,door_lock_device,Front Door
31,open,TRUE,7/28/17 2:32:35 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 2:32:42 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 2:46:57 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 2:47:01 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 2:47:29 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 2:47:33 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 2:47:45 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 2:47:49 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 2:50:20 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 2:50:24 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 2:50:38 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 2:50:44 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 2:51:41 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 2:51:44 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 3:26:25 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 3:26:29 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 3:26:33 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 3:26:37 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 3:26:53 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 3:27:29 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 3:27:39 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 3:27:43 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 3:28:21 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 3:28:24 PM,wireless_sensor,Interior Garage Door
102,locked,FALSE,7/28/17 3:48:14 PM,door_lock_device,Front Door
32,open,TRUE,7/28/17 3:48:18 PM,wireless_sensor,Front Door
32,open,FALSE,7/28/17 3:48:19 PM,wireless_sensor,Front Door
102,locked,TRUE,7/28/17 3:48:20 PM,door_lock_device,Front Door
31,open,TRUE,7/28/17 5:26:14 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 5:26:15 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 5:35:28 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 5:35:32 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 5:35:39 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 5:35:42 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 5:41:35 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 5:41:39 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 5:42:47 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 5:42:48 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 5:43:09 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 5:43:13 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 5:48:08 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 5:48:11 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 5:48:46 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 5:48:50 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 6:01:50 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 6:01:58 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 6:02:46 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 6:02:49 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 6:04:09 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 6:04:12 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 6:05:47 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 6:05:53 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 6:45:46 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 6:45:50 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 6:46:25 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 6:46:28 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 6:48:06 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 6:48:10 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 6:48:25 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 6:48:29 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 7:22:40 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 7:22:43 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 8:10:47 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 8:10:53 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 9:11:29 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 9:11:34 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/28/17 9:27:23 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/28/17 9:27:29 PM,wireless_sensor,Interior Garage Door
275,locking,TRUE,7/29/17 12:07:15 AM,kwikset_988_door_lock_device,Man Door
135,locking,TRUE,7/29/17 12:07:15 AM,door_lock_device,Back Door
102,locking,TRUE,7/29/17 12:07:16 AM,door_lock_device,Front Door
275,locking,FALSE,7/29/17 12:07:24 AM,kwikset_988_door_lock_device,Man Door
135,locking,FALSE,7/29/17 12:07:25 AM,door_lock_device,Back Door
102,locking,FALSE,7/29/17 12:07:26 AM,door_lock_device,Front Door
31,open,TRUE,7/29/17 10:04:47 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 10:04:59 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 10:05:01 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 10:05:08 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 10:06:32 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 10:06:54 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 11:17:53 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 11:17:56 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 11:17:59 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 11:18:05 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 11:18:35 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 11:18:43 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 11:18:59 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 11:19:03 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 11:23:58 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 11:24:02 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 11:24:16 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 11:24:22 AM,wireless_sensor,Interior Garage Door
102,locked,FALSE,7/29/17 2:26:25 PM,door_lock_device,Front Door
32,open,TRUE,7/29/17 2:26:27 PM,wireless_sensor,Front Door
32,open,FALSE,7/29/17 2:26:28 PM,wireless_sensor,Front Door
32,open,TRUE,7/29/17 2:26:32 PM,wireless_sensor,Front Door
32,open,FALSE,7/29/17 2:26:41 PM,wireless_sensor,Front Door
31,open,TRUE,7/29/17 2:27:35 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 2:27:41 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 2:31:50 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 2:31:53 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 2:33:34 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 2:33:37 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 2:38:34 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 2:38:40 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 2:38:40 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 2:39:23 PM,wireless_sensor,Interior Garage Door
32,open,TRUE,7/29/17 2:39:33 PM,wireless_sensor,Front Door
31,open,TRUE,7/29/17 2:39:34 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 2:39:37 PM,wireless_sensor,Interior Garage Door
32,open,FALSE,7/29/17 2:40:04 PM,wireless_sensor,Front Door
31,open,TRUE,7/29/17 2:40:04 PM,wireless_sensor,Interior Garage Door
32,open,TRUE,7/29/17 2:40:20 PM,wireless_sensor,Front Door
32,open,FALSE,7/29/17 2:40:27 PM,wireless_sensor,Front Door
31,open,FALSE,7/29/17 2:41:22 PM,wireless_sensor,Interior Garage Door
32,open,TRUE,7/29/17 2:42:22 PM,wireless_sensor,Front Door
32,open,FALSE,7/29/17 2:42:28 PM,wireless_sensor,Front Door
32,open,TRUE,7/29/17 2:43:37 PM,wireless_sensor,Front Door
32,open,FALSE,7/29/17 2:43:50 PM,wireless_sensor,Front Door
31,open,TRUE,7/29/17 2:44:37 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 2:44:43 PM,wireless_sensor,Interior Garage Door
102,locked,TRUE,7/29/17 2:47:21 PM,door_lock_device,Front Door
31,open,TRUE,7/29/17 2:50:00 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 2:50:47 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 2:52:57 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 2:53:01 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 2:57:26 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 2:57:33 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 4:56:44 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 4:56:53 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 4:57:20 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 4:57:42 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 4:57:45 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 4:58:07 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 4:58:24 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 4:58:35 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 4:58:48 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 4:58:54 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 4:58:59 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 4:59:02 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 4:59:56 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 5:00:00 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 5:22:03 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 5:22:32 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 5:48:05 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 5:48:11 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 5:48:42 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 5:48:56 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 7:50:40 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 7:50:42 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 7:51:33 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 7:51:39 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 7:51:44 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 7:51:57 PM,wireless_sensor,Interior Garage Door
102,locked,FALSE,7/29/17 8:12:20 PM,door_lock_device,Front Door
31,open,TRUE,7/29/17 8:14:18 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 8:14:49 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 8:15:18 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 8:15:21 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 8:27:32 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 8:27:39 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 9:13:31 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 9:13:34 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/29/17 9:13:49 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/29/17 9:14:16 PM,wireless_sensor,Interior Garage Door
32,open,TRUE,7/29/17 9:35:00 PM,wireless_sensor,Front Door
32,open,FALSE,7/29/17 9:35:03 PM,wireless_sensor,Front Door
102,locked,TRUE,7/29/17 9:35:04 PM,door_lock_device,Front Door
102,locking,TRUE,7/29/17 11:53:28 PM,door_lock_device,Front Door
275,locking,TRUE,7/29/17 11:53:29 PM,kwikset_988_door_lock_device,Man Door
135,locking,TRUE,7/29/17 11:53:30 PM,door_lock_device,Back Door
102,locking,FALSE,7/29/17 11:53:38 PM,door_lock_device,Front Door
275,locking,FALSE,7/29/17 11:53:39 PM,kwikset_988_door_lock_device,Man Door
135,locking,FALSE,7/29/17 11:53:39 PM,door_lock_device,Back Door
31,open,TRUE,7/30/17 9:54:30 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 9:54:32 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 9:54:43 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 9:54:46 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 10:18:32 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 10:18:37 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 10:18:43 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 10:18:47 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 10:32:57 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 10:33:06 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 10:33:10 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 10:33:14 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 10:34:30 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 10:34:34 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 10:34:47 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 10:34:51 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 11:10:51 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 11:10:54 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 11:11:12 AM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 11:11:15 AM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 12:39:57 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 12:40:11 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 12:40:29 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 12:40:33 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 12:55:24 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 12:56:04 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 4:16:07 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 4:16:23 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 4:23:08 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 4:23:11 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 4:23:22 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 4:23:26 PM,wireless_sensor,Interior Garage Door
135,locked,FALSE,7/30/17 5:10:45 PM,door_lock_device,Back Door
33,open,TRUE,7/30/17 5:10:49 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:10:50 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 5:12:44 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:12:47 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 5:13:11 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:13:17 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 5:17:13 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:17:16 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 5:25:25 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:25:37 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 5:25:53 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:25:55 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 5:27:10 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:27:14 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 5:29:05 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:29:08 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 5:31:52 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:31:55 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 5:35:01 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:35:04 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 5:35:47 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:35:49 PM,wireless_sensor,Kitchen Door
31,open,TRUE,7/30/17 5:37:26 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 5:37:29 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 5:37:39 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 5:37:42 PM,wireless_sensor,Interior Garage Door
33,open,TRUE,7/30/17 5:39:38 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:39:41 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 5:40:53 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:40:56 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 5:45:31 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:45:34 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 5:47:01 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:47:05 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 5:48:05 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:48:08 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 5:48:31 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:48:34 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 5:51:25 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:51:28 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 5:52:29 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:52:34 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 5:53:20 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:53:23 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 5:54:03 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:54:06 PM,wireless_sensor,Kitchen Door
31,open,TRUE,7/30/17 5:54:10 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 5:54:13 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 5:54:39 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 5:54:42 PM,wireless_sensor,Interior Garage Door
33,open,TRUE,7/30/17 5:54:47 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 5:54:51 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 6:00:37 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 6:00:40 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 6:00:55 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 6:00:58 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 6:01:37 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 6:01:41 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 6:10:49 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 6:10:52 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 6:11:04 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 6:11:07 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 6:13:23 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 6:13:25 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 6:13:30 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 6:13:32 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 6:14:48 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 6:14:51 PM,wireless_sensor,Kitchen Door
135,locked,TRUE,7/30/17 6:14:52 PM,door_lock_device,Back Door
31,open,TRUE,7/30/17 6:30:57 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 6:31:02 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 6:31:19 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 6:31:42 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 6:39:10 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 6:39:14 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 6:39:24 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 6:39:27 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 6:40:51 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 6:40:58 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 6:41:27 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 6:41:31 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 6:43:12 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 6:43:15 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 6:45:07 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 6:45:13 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 6:56:08 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 6:56:11 PM,wireless_sensor,Interior Garage Door
31,open,TRUE,7/30/17 6:56:21 PM,wireless_sensor,Interior Garage Door
31,open,FALSE,7/30/17 6:56:24 PM,wireless_sensor,Interior Garage Door
135,locked,FALSE,7/30/17 6:58:45 PM,door_lock_device,Back Door
33,open,TRUE,7/30/17 6:58:46 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 6:58:50 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 6:59:07 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 6:59:10 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 6:59:43 PM,wireless_sensor,Kitchen Door
33,open,FALSE,7/30/17 6:59:45 PM,wireless_sensor,Kitchen Door
33,open,TRUE,7/30/17 7:01:59 PM,wireless_sensor,Kitchen Door
135,locked,TRUE,7/30/17 7:02:04 PM,door_lock_device,Back Door
33,open,FALSE,7/30/17 7:02:05 PM,wireless_sensor,Kitchen Door
31,open,TRUE,7/30/17 7:50:05 PM,wireless_sensor,Interior Garage Door
