time,precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),temperature_2m_mean (°F),temperature_2m_max (°F),temperature_2m_min (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),wind_speed_10m_max (mp/h),cloud_cover_mean (%),dew_point_2m_mean (°F),snowfall_water_equivalent_sum (inch),pressure_msl_mean (hPa),relative_humidity_2m_mean (%),wind_direction_10m_dominant (°),wind_speed_10m_mean (mp/h),visibility_mean (undefined),soil_temperature_0_to_7cm_mean (°F),apparent_temperature_mean (°F),sunrise (iso8601),sunset (iso8601),weather_code (wmo code)
2005-10-04,0.402,0.402,0.000,17.0,46.0,48.9,44.3,44.0,37.8,12.8,68,39.1,0.000,1016.1,77,323,7.8,NaN,52.7,40.1,2005-10-04T07:27,2005-10-04T19:04,55
2005-10-05,0.000,0.000,0.000,0.0,46.3,53.8,37.2,47.1,32.4,7.4,36,35.9,0.000,1025.2,69,354,3.8,NaN,52.1,41.7,2005-10-05T07:28,2005-10-05T19:03,3
2005-10-06,0.000,0.000,0.000,0.0,47.8,57.1,37.3,53.4,33.1,5.7,17,36.6,0.000,1021.5,69,357,2.5,NaN,53.4,44.0,2005-10-06T07:30,2005-10-06T19:01,2
2005-10-07,0.000,0.000,0.000,0.0,52.7,65.1,38.8,62.7,33.8,4.8,5,39.4,0.000,1011.5,66,169,3.1,NaN,55.8,49.2,2005-10-07T07:31,2005-10-07T19:00,1
2005-10-08,0.028,0.028,0.000,3.0,52.3,62.0,47.2,57.0,41.8,10.0,58,41.4,0.000,1004.8,67,266,6.4,NaN,55.0,47.6,2005-10-08T07:32,2005-10-08T18:58,51
2005-10-09,0.000,0.000,0.000,0.0,49.3,54.5,42.4,46.9,39.7,13.1,27,39.7,0.000,1014.0,72,337,6.3,NaN,53.8,44.2,2005-10-09T07:33,2005-10-09T18:56,2
2005-10-10,0.000,0.000,0.000,0.0,48.7,56.6,40.6,50.3,34.3,10.8,4,35.8,0.000,1018.9,63,336,7.4,NaN,53.1,42.6,2005-10-10T07:34,2005-10-10T18:55,1
2005-10-11,0.004,0.004,0.000,1.0,50.7,56.6,43.7,52.6,39.7,4.7,32,35.8,0.000,1017.0,60,165,3.3,NaN,53.5,46.5,2005-10-11T07:35,2005-10-11T18:53,51
2005-10-12,0.012,0.012,0.000,2.0,50.6,58.9,41.3,55.2,38.8,8.4,28,40.0,0.000,1020.5,70,338,3.3,NaN,54.8,47.0,2005-10-12T07:36,2005-10-12T18:52,51
2005-10-13,0.000,0.000,0.000,0.0,53.2,64.1,40.7,61.6,36.5,5.2,4,39.6,0.000,1022.0,65,145,3.5,NaN,55.7,49.5,2005-10-13T07:37,2005-10-13T18:50,1
2005-10-14,0.000,0.000,0.000,0.0,55.5,70.7,40.7,67.7,36.3,7.3,5,38.1,0.000,1018.9,60,150,3.8,NaN,57.5,51.4,2005-10-14T07:38,2005-10-14T18:48,1
2005-10-15,0.016,0.016,0.000,3.0,59.8,73.5,47.1,67.3,40.0,10.5,31,35.4,0.000,1008.2,45,148,8.3,NaN,59.3,53.3,2005-10-15T07:39,2005-10-15T18:47,51
2005-10-16,0.012,0.012,0.000,1.0,57.7,63.5,48.9,61.0,46.5,7.2,23,44.1,0.000,1016.6,62,275,3.9,NaN,59.8,54.7,2005-10-16T07:40,2005-10-16T18:45,51
2005-10-17,0.000,0.000,0.000,0.0,56.5,66.8,43.5,64.4,40.3,5.9,25,44.5,0.000,1018.8,68,134,3.0,NaN,59.1,54.0,2005-10-17T07:41,2005-10-17T18:44,2
2005-10-18,0.012,0.012,0.000,2.0,55.1,67.6,46.6,61.9,43.9,5.9,92,44.6,0.000,1012.6,71,154,3.2,NaN,57.1,52.4,2005-10-18T07:42,2005-10-18T18:42,51
2005-10-19,0.000,0.000,0.000,0.0,55.5,61.7,50.3,59.3,46.7,8.2,50,45.9,0.000,1013.7,72,159,5.2,NaN,57.7,52.2,2005-10-19T07:43,2005-10-19T18:41,3
2005-10-20,0.008,0.008,0.000,1.0,54.9,60.9,50.2,57.9,46.1,6.8,33,46.8,0.000,1018.0,75,118,4.5,NaN,57.8,52.2,2005-10-20T07:45,2005-10-20T18:40,51
2005-10-21,0.000,0.000,0.000,0.0,53.4,63.2,42.1,58.9,39.1,6.6,21,42.7,0.000,1020.9,71,32,3.1,NaN,56.8,50.4,2005-10-21T07:46,2005-10-21T18:38,2
2005-10-22,0.000,0.000,0.000,0.0,53.2,62.5,41.7,58.4,39.2,6.6,18,43.1,0.000,1016.6,72,305,2.3,NaN,56.4,50.7,2005-10-22T07:47,2005-10-22T18:37,2
2005-10-23,0.000,0.000,0.000,0.0,54.0,64.1,42.2,60.5,39.2,5.9,9,43.5,0.000,1015.0,71,284,2.7,NaN,56.8,51.4,2005-10-23T07:48,2005-10-23T18:35,1
2005-10-24,0.000,0.000,0.000,0.0,56.2,68.8,42.8,65.5,39.5,6.1,30,43.1,0.000,1017.5,67,162,3.0,NaN,57.8,53.3,2005-10-24T07:49,2005-10-24T18:34,3
2005-10-25,0.000,0.000,0.000,0.0,57.5,69.4,46.2,66.0,41.0,7.8,64,39.4,0.000,1014.1,57,151,4.9,NaN,58.9,53.0,2005-10-25T07:50,2005-10-25T18:33,3
2005-10-26,0.000,0.000,0.000,0.0,55.1,64.7,44.5,61.6,40.2,8.1,56,41.9,0.000,1013.3,64,145,4.9,NaN,58.2,51.1,2005-10-26T07:51,2005-10-26T18:31,3
2005-10-27,0.059,0.059,0.000,3.0,56.9,66.0,48.3,58.9,42.7,10.9,94,39.5,0.000,1009.5,56,159,6.7,NaN,58.2,51.6,2005-10-27T07:53,2005-10-27T18:30,53
2005-10-28,0.929,0.929,0.000,18.0,50.0,53.1,45.7,50.2,41.2,6.4,87,45.2,0.000,1014.0,84,156,3.5,NaN,54.5,47.3,2005-10-28T07:54,2005-10-28T18:29,63
2005-10-29,0.220,0.220,0.000,10.0,46.6,53.0,42.2,49.4,36.7,7.8,60,41.7,0.000,1018.3,83,153,5.9,NaN,51.1,42.1,2005-10-29T07:55,2005-10-29T18:27,61
2005-10-30,0.220,0.220,0.000,13.0,44.9,48.2,40.0,44.6,34.5,5.6,62,39.9,0.000,1025.8,83,345,3.4,NaN,49.7,41.1,2005-10-30T07:56,2005-10-30T18:26,55
2005-10-31,0.000,0.000,0.000,0.0,44.4,54.8,34.9,48.9,28.2,8.3,30,32.9,0.000,1030.4,67,164,6.4,NaN,47.4,38.0,2005-10-31T07:57,2005-10-31T18:25,3
2005-11-01,0.000,0.000,0.000,0.0,50.9,64.5,39.2,57.8,32.2,9.9,54,34.1,0.000,1020.7,55,158,8.4,NaN,49.5,43.9,2005-11-01T07:58,2005-11-01T18:23,3
2005-11-02,0.000,0.000,0.000,0.0,56.6,63.9,48.9,55.4,41.7,13.7,98,31.8,0.000,1008.6,40,165,10.0,NaN,52.3,48.6,2005-11-02T08:00,2005-11-02T18:22,3
2005-11-03,0.020,0.020,0.000,3.0,49.2,58.6,42.8,48.4,35.7,15.1,76,31.2,0.000,1012.0,52,259,6.3,NaN,51.8,42.6,2005-11-03T08:01,2005-11-03T18:21,51
2005-11-04,0.193,0.193,0.000,12.0,44.2,47.3,40.0,43.6,34.8,8.2,60,37.5,0.000,1012.1,77,222,5.2,NaN,47.8,39.1,2005-11-04T08:02,2005-11-04T18:20,53
2005-11-05,0.161,0.161,0.000,13.0,41.3,45.8,37.0,39.8,30.9,9.0,65,32.6,0.000,1017.2,72,215,5.1,NaN,46.2,35.5,2005-11-05T08:03,2005-11-05T18:19,53
2005-11-06,0.000,0.000,0.000,0.0,51.8,61.0,43.5,54.3,35.3,9.7,86,29.8,0.000,1010.2,43,165,8.4,NaN,49.4,44.1,2005-11-06T08:04,2005-11-06T18:18,3
2005-11-07,0.000,0.000,0.000,0.0,52.4,61.4,44.7,56.4,37.5,9.1,66,32.8,0.000,1009.2,48,158,7.2,NaN,50.5,45.7,2005-11-07T08:05,2005-11-07T18:17,3
2005-11-08,0.035,0.035,0.000,2.0,51.3,59.0,47.0,52.1,40.1,9.5,83,36.3,0.000,1014.1,57,159,6.6,NaN,49.3,45.5,2005-11-08T08:07,2005-11-08T18:16,53
2005-11-09,0.000,0.000,0.000,0.0,48.2,54.7,43.1,50.6,40.1,5.5,86,42.0,0.000,1023.3,80,310,3.1,NaN,50.2,44.9,2005-11-09T08:08,2005-11-09T18:15,3
2005-11-10,0.000,0.000,0.000,0.0,48.2,58.7,39.4,55.7,35.5,4.0,80,41.0,0.000,1018.5,78,226,2.2,NaN,49.1,45.1,2005-11-10T08:09,2005-11-10T18:14,3
2005-11-11,0.047,0.047,0.000,7.0,47.2,53.6,41.2,50.9,36.6,5.0,74,40.8,0.000,1011.0,79,186,3.5,NaN,48.4,43.5,2005-11-11T08:10,2005-11-11T18:13,51
2005-11-12,0.102,0.102,0.000,12.0,44.2,48.3,41.2,44.7,34.4,11.0,48,35.0,0.000,1019.8,72,316,5.7,NaN,46.4,38.6,2005-11-12T08:11,2005-11-12T18:12,51
2005-11-13,0.067,0.067,0.000,6.0,41.8,46.5,36.4,41.2,30.6,7.2,80,34.3,0.000,1024.3,75,164,4.3,NaN,41.9,36.5,2005-11-13T08:12,2005-11-13T18:11,51
2005-11-14,0.189,0.189,0.000,10.0,41.8,47.0,35.5,40.9,24.8,20.8,67,33.3,0.000,1019.9,74,300,11.0,NaN,43.1,33.7,2005-11-14T08:14,2005-11-14T18:10,55
2005-11-15,0.000,0.000,0.000,0.0,32.1,36.9,26.0,28.9,19.5,10.0,12,18.9,0.000,1035.8,59,339,4.8,NaN,37.6,24.7,2005-11-15T08:15,2005-11-15T18:09,1
2005-11-16,0.000,0.000,0.000,0.0,33.8,42.9,24.9,37.2,18.3,4.2,8,24.1,0.000,1033.0,71,155,2.8,NaN,36.8,27.8,2005-11-16T08:16,2005-11-16T18:09,1
2005-11-17,0.000,0.000,0.000,0.0,35.7,44.2,27.6,37.1,21.6,7.8,14,29.5,0.000,1031.1,80,302,3.1,NaN,37.0,30.2,2005-11-17T08:17,2005-11-17T18:08,1
2005-11-18,0.000,0.000,0.000,0.0,35.3,45.0,25.1,40.1,18.6,4.3,42,28.2,0.000,1031.9,77,164,2.5,NaN,36.9,29.9,2005-11-18T08:18,2005-11-18T18:07,3
2005-11-19,0.000,0.000,0.000,0.0,36.8,45.7,29.3,39.9,24.3,4.4,7,31.0,0.000,1029.8,81,288,2.0,NaN,37.4,32.0,2005-11-19T08:20,2005-11-19T18:06,1
2005-11-20,0.000,0.000,0.000,0.0,36.1,45.7,26.5,40.0,21.3,3.6,4,29.3,0.000,1030.9,78,238,1.9,NaN,37.0,31.1,2005-11-20T08:21,2005-11-20T18:06,0
2005-11-21,0.000,0.000,0.000,0.0,36.6,46.3,27.8,40.5,22.9,4.3,22,30.4,0.000,1030.4,81,272,2.0,NaN,36.8,31.7,2005-11-21T08:22,2005-11-21T18:05,2
2005-11-22,0.000,0.000,0.000,0.0,36.6,45.9,28.3,40.6,23.5,4.3,19,30.8,0.000,1028.0,81,279,2.2,NaN,36.6,31.7,2005-11-22T08:23,2005-11-22T18:04,2
2005-11-23,0.000,0.000,0.000,0.0,35.8,44.8,28.8,39.3,23.5,4.7,20,30.2,0.000,1024.8,82,274,2.3,NaN,35.6,30.8,2005-11-23T08:24,2005-11-23T18:04,2
2005-11-24,0.000,0.000,0.000,0.0,35.9,43.3,28.7,37.7,23.6,4.3,19,29.8,0.000,1021.8,80,265,1.9,NaN,35.1,31.0,2005-11-24T08:25,2005-11-24T18:03,2
2005-11-25,0.008,0.008,0.000,1.0,37.8,49.1,27.0,42.0,19.0,8.6,51,25.4,0.000,1014.7,64,164,5.1,NaN,34.8,30.9,2005-11-25T08:26,2005-11-25T18:03,51
2005-11-26,0.173,0.122,0.386,15.0,35.0,39.5,29.6,33.4,18.6,15.2,66,26.4,0.055,1012.0,72,298,11.0,NaN,36.5,25.8,2005-11-26T08:27,2005-11-26T18:02,73
2005-11-27,0.035,0.000,0.331,5.0,27.3,29.1,25.1,20.0,15.1,15.2,69,16.0,0.047,1024.5,63,308,10.0,NaN,33.4,17.4,2005-11-27T08:28,2005-11-27T18:02,73
2005-11-28,0.000,0.000,0.000,0.0,26.0,30.6,22.4,23.9,16.4,5.5,77,17.4,0.000,1028.5,71,241,2.7,NaN,31.9,19.3,2005-11-28T08:29,2005-11-28T18:01,3
2005-11-29,0.201,0.031,1.185,12.0,31.5,35.9,26.6,30.0,18.4,8.1,96,23.2,0.169,1018.6,72,163,6.2,NaN,32.5,24.0,2005-11-29T08:30,2005-11-29T18:01,73
2005-11-30,0.098,0.024,0.524,4.0,28.0,33.0,17.9,28.1,9.1,10.6,38,20.5,0.075,1022.2,74,279,6.5,NaN,33.0,20.0,2005-11-30T08:31,2005-11-30T18:01,73
2005-12-01,0.039,0.035,0.083,3.0,32.9,42.7,16.7,34.0,7.9,12.8,98,25.3,0.012,1011.6,74,150,7.7,NaN,32.8,25.0,2005-12-01T08:32,2005-12-01T18:01,71
2005-12-02,0.154,0.122,0.276,11.0,37.7,42.8,31.7,35.2,26.7,13.5,89,32.3,0.039,1008.1,81,187,6.3,NaN,36.2,31.2,2005-12-02T08:33,2005-12-02T18:00,73
2005-12-03,0.102,0.012,0.744,12.0,26.1,30.8,21.3,25.5,12.7,11.0,63,20.7,0.106,1021.0,80,280,5.9,NaN,33.4,18.4,2005-12-03T08:34,2005-12-03T18:00,73
2005-12-04,0.079,0.000,0.661,9.0,23.1,25.5,18.9,17.9,9.8,15.9,47,14.6,0.094,1032.6,70,296,9.3,NaN,33.6,13.4,2005-12-04T08:35,2005-12-04T18:00,73
2005-12-05,0.000,0.000,0.000,0.0,20.6,26.3,13.3,18.8,4.3,6.8,35,12.0,0.000,1032.6,70,175,5.0,NaN,33.7,12.5,2005-12-05T08:36,2005-12-05T18:00,3
2005-12-06,0.087,0.000,0.689,9.0,25.5,28.9,23.3,19.7,15.1,13.8,92,17.0,0.098,1025.1,70,277,6.9,NaN,34.1,17.0,2005-12-06T08:37,2005-12-06T18:00,73
2005-12-07,0.000,0.000,0.000,0.0,15.9,23.3,6.9,15.2,-1.1,6.7,43,9.4,0.000,1033.2,76,111,3.5,NaN,34.5,8.2,2005-12-07T08:38,2005-12-07T18:00,3
2005-12-08,0.000,0.000,0.000,0.0,13.9,23.5,3.9,16.2,-4.1,5.2,46,3.8,0.000,1035.6,67,164,2.8,NaN,34.4,6.2,2005-12-08T08:39,2005-12-08T18:00,3
2005-12-09,0.000,0.000,0.000,0.0,17.6,24.5,10.1,18.0,3.5,3.5,49,9.6,0.000,1037.5,72,292,1.2,NaN,34.5,11.0,2005-12-09T08:40,2005-12-09T18:00,3
2005-12-10,0.000,0.000,0.000,0.0,19.7,24.2,14.0,17.0,7.2,4.4,77,14.0,0.000,1038.3,79,298,2.0,NaN,34.8,13.0,2005-12-10T08:41,2005-12-10T18:00,3
2005-12-11,0.000,0.000,0.000,0.0,20.6,26.0,14.1,19.0,7.4,4.2,32,14.6,0.000,1034.1,78,284,2.0,NaN,35.1,14.0,2005-12-11T08:42,2005-12-11T18:00,2
2005-12-12,0.000,0.000,0.000,0.0,22.8,29.8,15.5,23.7,8.8,3.4,34,15.9,0.000,1027.1,75,268,2.0,NaN,35.4,16.3,2005-12-12T08:43,2005-12-12T18:00,3
2005-12-13,0.000,0.000,0.000,0.0,24.7,27.3,22.4,20.2,15.3,7.3,42,17.9,0.000,1021.8,75,300,3.7,NaN,35.8,17.6,2005-12-13T08:43,2005-12-13T18:00,3
2005-12-14,0.000,0.000,0.000,0.0,22.6,25.0,19.6,18.2,13.1,4.5,25,18.0,0.000,1033.2,82,267,2.6,NaN,35.9,16.0,2005-12-14T08:44,2005-12-14T18:01,2
2005-12-15,0.000,0.000,0.000,0.0,18.7,24.5,11.2,17.9,4.0,2.5,55,11.1,0.000,1030.9,73,235,1.7,NaN,35.9,11.9,2005-12-15T08:45,2005-12-15T18:01,3
2005-12-16,0.000,0.000,0.000,0.0,20.0,22.8,17.1,16.2,10.1,3.8,71,11.2,0.000,1021.3,69,288,1.8,NaN,35.8,13.1,2005-12-16T08:45,2005-12-16T18:01,3
2005-12-17,0.000,0.000,0.138,0.0,23.5,28.1,19.7,22.0,13.2,2.5,98,14.6,0.020,1020.7,69,244,1.1,NaN,36.2,17.3,2005-12-17T08:46,2005-12-17T18:01,71
2005-12-18,0.067,0.000,0.634,8.0,27.3,33.2,21.9,27.7,15.6,2.8,99,20.8,0.091,1026.8,77,150,1.2,NaN,37.0,21.6,2005-12-18T08:47,2005-12-18T18:02,73
2005-12-19,0.114,0.024,0.689,12.0,34.5,37.2,30.1,33.2,24.2,4.7,94,29.9,0.098,1030.0,83,190,2.1,NaN,37.9,29.5,2005-12-19T08:47,2005-12-19T18:02,73
2005-12-20,0.004,0.004,0.000,1.0,38.2,42.5,34.1,38.8,27.5,6.8,89,33.9,0.000,1030.6,84,187,2.9,NaN,38.7,33.5,2005-12-20T08:48,2005-12-20T18:03,51
2005-12-21,0.000,0.000,0.000,0.0,36.9,43.8,29.9,40.3,23.6,5.4,48,31.2,0.000,1026.0,80,204,3.5,NaN,38.9,31.5,2005-12-21T08:48,2005-12-21T18:03,3
2005-12-22,0.079,0.079,0.000,8.0,42.5,49.3,37.3,43.8,31.3,7.0,84,31.3,0.000,1016.6,65,185,4.7,NaN,39.2,36.6,2005-12-22T08:49,2005-12-22T18:04,53
2005-12-23,0.091,0.091,0.000,5.0,40.5,46.1,35.6,43.3,30.1,6.7,50,36.8,0.000,1024.3,87,187,4.0,NaN,39.6,35.9,2005-12-23T08:49,2005-12-23T18:04,53
2005-12-24,0.000,0.000,0.000,0.0,36.0,45.3,29.4,39.8,22.5,4.7,78,25.6,0.000,1028.9,66,192,3.3,NaN,39.0,29.9,2005-12-24T08:49,2005-12-24T18:05,3
2005-12-25,0.000,0.000,0.000,0.0,33.2,44.1,21.7,39.2,14.3,4.5,80,25.8,0.000,1017.5,75,202,2.9,NaN,38.5,27.4,2005-12-25T08:50,2005-12-25T18:05,3
2005-12-26,0.260,0.244,0.110,13.0,35.2,40.4,28.1,35.9,20.1,6.8,97,28.2,0.016,1010.5,77,180,5.6,NaN,38.6,28.5,2005-12-26T08:50,2005-12-26T18:06,71
2005-12-27,0.004,0.004,0.000,1.0,34.3,38.6,29.1,32.3,22.5,7.6,85,30.7,0.000,1023.5,87,180,6.0,NaN,39.1,27.7,2005-12-27T08:50,2005-12-27T18:07,51
2005-12-28,0.067,0.059,0.055,9.0,39.2,46.3,34.1,40.8,27.3,8.6,94,32.7,0.008,1015.9,77,165,6.6,NaN,40.1,32.7,2005-12-28T08:51,2005-12-28T18:07,71
2005-12-29,0.055,0.039,0.110,7.0,33.6,40.5,28.8,35.3,21.8,9.7,53,28.6,0.016,1017.4,82,270,6.0,NaN,38.3,26.8,2005-12-29T08:51,2005-12-29T18:08,71
2005-12-30,0.154,0.031,0.854,9.0,30.7,38.3,22.4,29.4,14.3,12.4,100,25.1,0.122,1013.5,80,155,7.9,NaN,35.3,22.7,2005-12-30T08:51,2005-12-30T18:09,73
2005-12-31,0.177,0.177,0.000,17.0,39.9,41.4,37.7,34.2,29.8,14.2,98,32.9,0.000,1000.9,76,160,9.7,NaN,38.6,32.1,2005-12-31T08:51,2005-12-31T18:10,53
2006-01-01,0.071,0.071,0.000,5.0,34.9,38.2,31.6,30.6,22.8,9.7,65,28.0,0.000,1010.1,76,190,6.7,NaN,38.2,27.7,2006-01-01T08:52,2006-01-01T18:11,53
2006-01-02,0.185,0.157,0.193,16.0,36.5,40.4,32.5,33.4,23.8,14.9,94,29.8,0.028,1006.8,77,150,10.0,NaN,38.1,28.2,2006-01-02T08:52,2006-01-02T18:11,71
2006-01-03,0.150,0.146,0.028,9.0,36.9,40.6,31.3,35.4,24.6,14.1,67,32.0,0.004,1016.8,83,176,6.0,NaN,39.2,30.6,2006-01-03T08:52,2006-01-03T18:12,71
2006-01-04,0.000,0.000,0.000,0.0,35.8,39.4,31.8,34.4,25.7,5.6,73,29.8,0.000,1031.6,79,198,3.3,NaN,37.6,30.3,2006-01-04T08:52,2006-01-04T18:13,3
2006-01-05,0.000,0.000,0.000,0.0,29.7,38.5,21.1,33.4,14.3,5.3,15,22.5,0.000,1040.1,75,199,2.3,NaN,35.1,23.7,2006-01-05T08:52,2006-01-05T18:14,3
2006-01-06,0.000,0.000,0.000,0.0,30.7,43.5,21.2,39.2,14.8,3.3,69,25.6,0.000,1029.3,82,234,2.3,NaN,34.9,25.1,2006-01-06T08:52,2006-01-06T18:15,3
2006-01-07,0.028,0.028,0.000,3.0,34.7,44.0,26.6,38.0,19.2,6.5,78,24.7,0.000,1012.7,68,184,4.3,NaN,34.8,28.1,2006-01-07T08:51,2006-01-07T18:16,53
2006-01-08,0.102,0.075,0.276,8.0,32.0,37.5,28.1,31.1,20.1,8.4,57,24.0,0.039,1023.1,73,273,5.2,NaN,35.3,24.9,2006-01-08T08:51,2006-01-08T18:17,73
2006-01-09,0.000,0.000,0.000,0.0,26.3,33.5,17.6,26.4,10.5,7.1,25,17.9,0.000,1034.0,71,159,3.9,NaN,33.9,19.1,2006-01-09T08:51,2006-01-09T18:18,3
2006-01-10,0.000,0.000,0.000,0.0,29.2,42.2,19.7,35.4,11.3,7.6,49,14.7,0.000,1024.6,56,162,5.1,NaN,33.7,21.3,2006-01-10T08:51,2006-01-10T18:19,3
2006-01-11,0.177,0.118,0.413,12.0,36.1,43.4,30.1,35.7,21.9,11.3,99,21.6,0.059,1013.9,57,168,6.2,NaN,34.5,28.4,2006-01-11T08:51,2006-01-11T18:20,73
2006-01-12,0.008,0.000,0.083,1.0,29.3,33.5,20.8,27.1,12.0,7.4,22,23.7,0.012,1024.2,80,184,4.8,NaN,34.7,22.4,2006-01-12T08:50,2006-01-12T18:21,71
2006-01-13,0.000,0.000,0.000,0.0,27.6,45.3,16.0,38.5,8.0,6.5,8,19.3,0.000,1024.8,72,153,5.3,NaN,34.3,20.0,2006-01-13T08:50,2006-01-13T18:22,2
2006-01-14,0.000,0.000,0.000,0.0,33.6,44.3,26.0,35.8,17.9,10.4,72,22.1,0.000,1009.6,63,151,8.5,NaN,34.5,24.9,2006-01-14T08:50,2006-01-14T18:23,3
2006-01-15,0.268,0.067,1.461,15.0,29.2,35.5,20.8,29.0,11.5,13.8,80,24.3,0.209,1014.6,82,280,7.1,NaN,34.5,21.3,2006-01-15T08:49,2006-01-15T18:24,73
2006-01-16,0.000,0.000,0.000,0.0,22.7,26.3,19.9,19.8,11.0,7.2,48,15.5,0.000,1031.3,74,240,4.1,NaN,33.6,15.2,2006-01-16T08:49,2006-01-16T18:26,3
2006-01-17,0.004,0.000,0.083,1.0,26.1,33.7,18.7,25.3,10.1,8.4,68,17.2,0.012,1028.3,69,156,6.5,NaN,33.5,17.8,2006-01-17T08:48,2006-01-17T18:27,71
2006-01-18,0.138,0.075,0.441,16.0,32.0,34.4,29.6,28.2,22.3,6.6,95,26.3,0.063,1012.2,79,164,5.2,NaN,34.2,25.2,2006-01-18T08:48,2006-01-18T18:28,73
2006-01-19,0.500,0.000,3.555,13.0,28.6,31.0,25.0,25.8,17.8,9.2,76,26.0,0.508,1018.1,90,301,5.3,NaN,34.6,21.7,2006-01-19T08:47,2006-01-19T18:29,75
2006-01-20,0.004,0.000,0.028,1.0,25.4,27.5,21.7,20.0,12.3,8.8,48,20.7,0.004,1026.4,83,178,5.6,NaN,34.7,17.8,2006-01-20T08:47,2006-01-20T18:30,71
2006-01-21,0.000,0.000,0.083,0.0,27.6,33.2,19.5,27.1,10.3,8.3,70,17.6,0.012,1026.0,66,172,4.1,NaN,34.8,20.3,2006-01-21T08:46,2006-01-21T18:31,71
2006-01-22,0.000,0.000,0.000,0.0,23.1,27.8,18.2,20.1,11.6,6.0,32,16.6,0.000,1033.8,76,306,2.5,NaN,34.7,16.4,2006-01-22T08:45,2006-01-22T18:33,3
2006-01-23,0.000,0.000,0.000,0.0,23.1,28.2,17.6,22.3,9.7,4.5,7,15.7,0.000,1037.6,73,213,2.6,NaN,34.7,16.3,2006-01-23T08:45,2006-01-23T18:34,1
2006-01-24,0.000,0.000,0.000,0.0,22.4,28.5,16.4,22.0,9.4,3.8,46,16.2,0.000,1037.6,77,250,2.7,NaN,34.6,15.7,2006-01-24T08:44,2006-01-24T18:35,3
2006-01-25,0.024,0.020,0.028,3.0,24.9,32.6,18.0,25.5,11.1,4.3,64,17.7,0.004,1026.2,75,251,2.2,NaN,34.6,18.5,2006-01-25T08:43,2006-01-25T18:36,71
2006-01-26,0.000,0.000,0.000,0.0,32.5,38.6,27.7,31.9,21.1,6.1,53,24.6,0.000,1018.5,73,175,4.5,NaN,34.8,25.8,2006-01-26T08:42,2006-01-26T18:37,3
2006-01-27,0.244,0.020,1.598,14.0,30.1,32.3,27.4,27.3,19.8,6.0,77,24.4,0.228,1019.8,80,199,3.6,NaN,34.9,23.7,2006-01-27T08:42,2006-01-27T18:39,73
2006-01-28,0.134,0.000,0.937,10.0,25.4,30.7,17.5,21.8,7.6,10.1,70,20.4,0.134,1022.6,81,167,7.6,NaN,35.2,16.9,2006-01-28T08:41,2006-01-28T18:40,73
2006-01-29,0.063,0.020,0.331,7.0,30.4,35.3,26.0,29.9,17.8,6.6,82,24.0,0.047,1022.2,77,174,3.9,NaN,35.5,23.9,2006-01-29T08:40,2006-01-29T18:41,73
2006-01-30,0.000,0.000,0.000,0.0,32.8,41.3,25.4,34.9,17.4,7.6,90,25.7,0.000,1017.7,75,162,6.6,NaN,36.0,25.3,2006-01-30T08:39,2006-01-30T18:42,3
2006-01-31,0.205,0.075,0.909,7.0,32.6,40.4,28.7,34.2,20.5,7.9,71,28.5,0.130,1018.0,85,231,4.6,NaN,36.7,26.3,2006-01-31T08:38,2006-01-31T18:43,75
2006-02-01,0.201,0.110,0.689,15.0,32.1,35.2,29.0,30.4,20.9,7.9,98,28.3,0.098,1016.4,86,173,5.5,NaN,37.1,25.4,2006-02-01T08:37,2006-02-01T18:45,73
2006-02-02,0.114,0.098,0.110,14.0,34.5,37.3,31.2,32.3,24.5,5.6,89,31.1,0.016,1016.5,87,200,3.5,NaN,37.5,29.1,2006-02-02T08:36,2006-02-02T18:46,71
2006-02-03,0.000,0.000,0.000,0.0,31.1,38.8,24.3,34.5,15.4,8.5,62,25.7,0.000,1023.3,81,176,4.7,NaN,37.6,24.4,2006-02-03T08:35,2006-02-03T18:47,3
2006-02-04,0.079,0.031,0.331,4.0,30.3,42.7,21.3,36.4,12.1,15.8,82,23.2,0.047,1017.2,76,179,7.4,NaN,37.6,22.2,2006-02-04T08:34,2006-02-04T18:48,73
2006-02-05,0.000,0.000,0.028,0.0,27.8,30.8,23.3,24.0,16.9,8.3,25,22.2,0.004,1027.8,79,285,5.4,NaN,37.7,20.4,2006-02-05T08:33,2006-02-05T18:50,71
2006-02-06,0.000,0.000,0.000,0.0,26.3,34.5,18.5,28.2,10.7,4.8,22,16.9,0.000,1036.3,68,181,3.2,NaN,37.4,19.4,2006-02-06T08:32,2006-02-06T18:51,3
2006-02-07,0.000,0.000,0.000,0.0,28.3,34.9,21.5,28.8,14.7,4.7,6,17.9,0.000,1034.7,65,268,2.4,NaN,37.1,21.8,2006-02-07T08:31,2006-02-07T18:52,2
2006-02-08,0.000,0.000,0.000,0.0,29.7,37.5,21.3,31.9,14.6,3.0,19,20.4,0.000,1032.4,68,247,2.2,NaN,36.9,23.6,2006-02-08T08:30,2006-02-08T18:53,3
2006-02-09,0.000,0.000,0.000,0.0,31.3,36.4,27.5,29.9,20.4,5.5,25,20.8,0.000,1027.5,65,283,3.6,NaN,36.9,24.6,2006-02-09T08:28,2006-02-09T18:55,3
